source_id,bp_rp,target_class,period
4122508420491774976,1.693587,CEP,7.94959042559224
4124203661280128128,1.0694,CEP,1.17155845326209
4125177446265160448,1.629781,CEP,16.0286167198623
4126464772527886208,1.387737,CEP,1.24876182513432
4128740143126634368,0.963274,CEP,1.51791211220491
4129242894819676416,1.172021,CEP,10.7810100676619
4131472360791082496,1.254777,CEP,2.24913875035275
4136939132623615872,1.622982,CEP,13.5622939504132
4143439926422317952,2.270543,CEP,8.5921871254551
4145022604654640384,2.126218,CEP,2.77410512630907
4145697876614018048,2.484602,CEP,9.01021939278115
4147381366335558784,2.14095,CEP,5.30103932891645
4148449331430886400,1.97714,CEP,29.4629576541128
4148483283206223104,1.84042,CEP,4.17988836711053
4149348869370690432,1.381172,CEP,9.82412288662054
4151188730287610368,2.993897,CEP,27.7254862323272
4152814461303695104,3.746016,CEP,25.5529268152232
4153177128348076032,2.625715,CEP,5.76308312548052
4153413252782596864,3.086227,CEP,24.3381291489236
4154411776823714688,3.10256,CEP,15.5519981444264
4154536747505387648,1.623542,CEP,3.3849211496662
4156450099578283776,2.011136,CEP,10.341812681083
4157780096333716864,2.621985,CEP,5.12172588278878
4158168125175250048,2.498647,CEP,15.2953837640002
4160953188153642496,1.772378,CEP,0.854864978776875
4161479334488856320,1.652276,CEP,21.0560199790412
4162634680691739392,1.813939,CEP,7.24944799819246
4167155567562018944,1.88197,CEP,11.4981565133912
4173253630874117376,2.170109,CEP,3.30261015820761
4175017625462647168,1.871658,CEP,17.1176796010514
4178830899283686656,1.707149,CEP,15.0988205559074
4188140876549643008,0.907823,CEP,1.62445847856805
4190143160245024256,1.153272,CEP,5.37617776592934
4190528813949099520,0.94642,CEP,2.04005662899614
4201372919186754048,1.159512,CEP,2.9059856483219
4203801018864386944,1.148832,CEP,32.6600950326729
4204653587029046400,1.485753,CEP,6.80735595222622
4205497393488435200,1.100246,CEP,1.66835000314148
4207681367143932800,1.434491,CEP,7.02345928290626
4221891970813502464,1.2443,CEP,1.21015203203903
422226488141991296,1.280448,CEP,5.80955395187766
422923956470923008,1.344128,CEP,4.07122049254576
423454573911964544,1.306279,CEP,2.49951996790906
4240272953377646592,1.142468,CEP,7.17724972639816
4246647161574593408,1.019191,CEP,7.44476660199812
425146374407314560,2.139204,CEP,6.90119706196673
4251917636212432384,1.279434,CEP,3.67120325173085
4252368406036530688,1.252813,CEP,6.43969171076849
4253056116099396864,3.87488,CEP,11.985911252504
4253056287898068352,2.91508,CEP,1.63773168920018
4253142663955281024,2.082019,CEP,14.8485260677701
4253319586655999744,1.871038,CEP,12.7085062149728
4253435825622331392,1.69163,CEP,12.895755260838
4253442933709196288,2.009689,CEP,7.41685027429959
4253603501158148736,1.821495,CEP,3.91725548015637
4255229094685654528,2.695671,CEP,6.41101741428491
4255871072049894784,1.850908,CEP,8.75768806979135
4256556097804323456,2.995179,CEP,2.05749850960023
4256616777100386304,2.979826,CEP,6.42425913225776
4256740751371777408,2.805589,CEP,9.99338642231619
4256744187345732224,2.149066,CEP,11.0548313270363
4258175403559021824,2.961391,CEP,5.25524036630027
4258250788823152000,3.593722,CEP,7.25439540787377
4258436301367796480,2.275499,CEP,19.7042200631967
4258464094075919104,3.841378,CEP,18.3238153920837
4258760000140242816,2.73727,CEP,3.02858957118344
4259486747309422976,2.201088,CEP,4.48561765291789
4259511653784796032,2.978278,CEP,23.0751516027404
4259861783820291072,4.221844,CEP,12.9309385500835
4260210878780635904,2.816885,CEP,17.1424445795791
4265371574109405824,1.702907,CEP,2.98785146585408
4265899816338237696,1.729446,CEP,7.30405211322062
4266208813461315072,2.329824,CEP,8.79609830698101
4266218129306491520,2.568374,CEP,65.1741805677819
4266505411026346880,3.779956,CEP,22.4147747388564
426881614218441600,1.455218,CEP,4.50168794255403
4268823074161900032,2.987429,CEP,5.46850295856769
4269036830424588800,1.605709,CEP,9.48063915457218
4276605524839659776,2.617186,CEP,21.0168337081691
4278220741789022080,1.118088,CEP,1.16302581252013
4281590774975851776,5.499671,CEP,19.8774692270845
4284500735584253952,1.608843,CEP,39.6350980144048
4285231777700184320,2.978612,CEP,35.2675521798972
4285878256152184832,3.071761,CEP,18.9925271781446
428620663657823232,1.564116,CEP,8.00063398535267
428835686898545920,1.796924,CEP,3.73456034180737
4293157229319068544,1.633099,CEP,7.47622309570337
429385923752386944,1.718955,CEP,4.36537118627667
429544700100302080,1.956407,CEP,6.7979772895031
429562773322439296,1.792761,CEP,3.63024347702408
4295988952813227776,1.083046,CEP,4.27731877334872
4298160728756494976,1.765014,CEP,68.3216759495481
429873900755069440,2.103219,CEP,2.09729848353588
429890595286480384,1.98109,CEP,4.30550942773328
429945884408637696,2.187317,CEP,3.87861613207958
4299958597754397312,1.154944,CEP,10.8648364478878
4303770918113986304,1.120222,CEP,6.17891188343562
4304937396883833344,1.487806,CEP,24.0503081064306
4305905413775436928,3.155498,CEP,4.23963043318257
4306046593639867776,1.846885,CEP,4.20932609864053
4306210597003858560,2.542959,CEP,9.76313956700701
430629986799994880,1.851665,CEP,5.35045231321267
430630708354628096,2.37008,CEP,6.16806900809865
430647231080076416,1.776951,CEP,3.81030645024075
430670222050230912,1.996454,CEP,6.23997255582436
430766016998901376,1.821265,CEP,6.84666718766436
4307944836090489600,1.896937,CEP,7.23918394936157
4308963877171060480,3.609032,CEP,5.25174923242613
431184518613946112,1.828464,CEP,3.02631451707476
4311851087319235200,1.986628,CEP,8.04258810200082
431215098780669696,2.702004,CEP,9.53500787605577
4312800966604310912,3.082914,CEP,6.27323814450472
4313067181547804160,2.842401,CEP,20.8052488277489
4313179507891570304,2.183231,CEP,13.4415673849165
4313263895380890752,2.974019,CEP,5.62641829111399
4313684424217379840,2.01161,CEP,7.57365090594836
4314923363333177984,1.459508,CEP,6.69716974131306
4316782057716383232,1.012255,CEP,1.48074385099109
4319016742035655808,3.665853,CEP,18.2369865241943
4319018739208020096,2.366134,CEP,8.62753569453043
4320029877589560448,3.314661,CEP,8.7774102864781
4320062347542878208,3.370395,CEP,5.54364816985907
4320807988232100352,3.127107,CEP,10.6268630301274
4320868358294252928,3.475787,CEP,5.9494064863299
432163221401882240,2.291957,CEP,10.9305829550356
4321755561092593920,2.804354,CEP,6.04889023759499
432291280141114624,3.575744,CEP,4.37661270385275
4322957769667291392,3.247012,CEP,4.60762459895553
4323162042636078720,2.937722,CEP,4.73706729830231
4323381906277168256,2.553487,CEP,6.32379892958342
4323441662195363712,2.839292,CEP,6.13081138335237
4326738650856461312,1.54019,CEP,1.45657339579528
4333737385964345472,1.553218,CEP,12.0587107963138
4344611414225212288,1.014134,CEP,1.37823702912171
4344670860870864640,1.024083,CEP,0.786528992647571
4352629469629411840,1.133986,CEP,1.11588997312335
4360377693711966592,1.557057,CEP,0.811681672493225
4365039549995933824,1.675792,CEP,15.2010480951291
